Function,Parameter name,Parameter type,Parameter tune value,Seed,score
SchaffersEvaluation,migration_size,tune,3,43,9.999405438058007
SchaffersEvaluation,migration_size,tune,3,44,9.993238202563951
SchaffersEvaluation,migration_size,tune,3,45,9.99877102168289
SchaffersEvaluation,migration_size,tune,3,46,9.999867418166508
SchaffersEvaluation,migration_size,tune,3,47,9.998131659864153
SchaffersEvaluation,migration_size,tune,3,48,9.997396903966896
SchaffersEvaluation,migration_size,tune,3,49,9.994074679310787
SchaffersEvaluation,migration_size,tune,3,50,9.999455688009224
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
SchaffersEvaluation,migration_size,tune,4,1,9.999875690667752
SchaffersEvaluation,migration_size,tune,4,2,9.990212499768383
SchaffersEvaluation,migration_size,tune,4,3,9.999771390423632
SchaffersEvaluation,migration_size,tune,4,4,9.99935898133024
SchaffersEvaluation,migration_size,tune,4,5,10.0
SchaffersEvaluation,migration_size,tune,4,6,9.99952359750252
SchaffersEvaluation,migration_size,tune,4,7,9.999780676250111
SchaffersEvaluation,migration_size,tune,4,8,9.999708341984903
SchaffersEvaluation,migration_size,tune,4,9,9.999424397374822
SchaffersEvaluation,migration_size,tune,4,10,9.999408037061524
SchaffersEvaluation,migration_size,tune,4,11,9.99991546326997
SchaffersEvaluation,migration_size,tune,4,12,9.997751725150927
SchaffersEvaluation,migration_size,tune,4,13,9.999437132044699
SchaffersEvaluation,migration_size,tune,4,14,9.999637215025796
SchaffersEvaluation,migration_size,tune,4,15,9.999979455028408
SchaffersEvaluation,migration_size,tune,4,16,9.998921140582373
SchaffersEvaluation,migration_size,tune,4,17,9.968119518163654
SchaffersEvaluation,migration_size,tune,4,18,9.997370692705534
SchaffersEvaluation,migration_size,tune,4,19,9.999952619719698
SchaffersEvaluation,migration_size,tune,4,20,9.99951959928669
SchaffersEvaluation,migration_size,tune,4,21,9.99923113772175
SchaffersEvaluation,migration_size,tune,4,22,9.999915901831184
SchaffersEvaluation,migration_size,tune,4,23,9.88433492141176
SchaffersEvaluation,migration_size,tune,4,24,9.999925457526373
SchaffersEvaluation,migration_size,tune,4,25,9.999960453959995
SchaffersEvaluation,migration_size,tune,4,26,9.999533898372974
SchaffersEvaluation,migration_size,tune,4,27,9.999828430014096
SchaffersEvaluation,migration_size,tune,4,28,9.999955750366567
SchaffersEvaluation,migration_size,tune,4,29,9.968449203287033
SchaffersEvaluation,migration_size,tune,4,30,9.99995149618547
SchaffersEvaluation,migration_size,tune,4,31,9.999614236023808
SchaffersEvaluation,migration_size,tune,4,32,9.993020228408001
SchaffersEvaluation,migration_size,tune,4,33,9.999641037046558
SchaffersEvaluation,migration_size,tune,4,34,9.999322425511005
SchaffersEvaluation,migration_size,tune,4,35,9.99756686880778
SchaffersEvaluation,migration_size,tune,4,36,9.999811091946317
SchaffersEvaluation,migration_size,tune,4,37,9.999841847713771
SchaffersEvaluation,migration_size,tune,4,38,9.984840089060725
SchaffersEvaluation,migration_size,tune,4,39,9.999883628601953
SchaffersEvaluation,migration_size,tune,4,40,9.999693006647405
SchaffersEvaluation,migration_size,tune,4,41,9.958082117793825
SchaffersEvaluation,migration_size,tune,4,42,9.999634949587067
SchaffersEvaluation,migration_size,tune,4,43,9.999740230859192
SchaffersEvaluation,migration_size,tune,4,44,9.993752004424493
SchaffersEvaluation,migration_size,tune,4,45,9.997866488835317
SchaffersEvaluation,migration_size,tune,4,46,9.998956477973616
SchaffersEvaluation,migration_size,tune,4,47,9.998131421102695
SchaffersEvaluation,migration_size,tune,4,48,9.99739722353552
SchaffersEvaluation,migration_size,tune,4,49,9.994074730550382
SchaffersEvaluation,migration_size,tune,4,50,9.999776703285427
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
SchaffersEvaluation,migration_size,tune,5,1,9.999942415546595
SchaffersEvaluation,migration_size,tune,5,2,9.991594512770455
SchaffersEvaluation,migration_size,tune,5,3,9.99981884787436
SchaffersEvaluation,migration_size,tune,5,4,9.997980761953274
SchaffersEvaluation,migration_size,tune,5,5,10.0
SchaffersEvaluation,migration_size,tune,5,6,9.998784434105332
SchaffersEvaluation,migration_size,tune,5,7,9.999780591476727
SchaffersEvaluation,migration_size,tune,5,8,9.999960539031926
SchaffersEvaluation,migration_size,tune,5,9,9.999419332255336
SchaffersEvaluation,migration_size,tune,5,10,9.99911216822007
SchaffersEvaluation,migration_size,tune,5,11,9.999757693041293
SchaffersEvaluation,migration_size,tune,5,12,9.999148398866526
SchaffersEvaluation,migration_size,tune,5,13,9.999832616123124
SchaffersEvaluation,migration_size,tune,5,14,9.999353609620844
SchaffersEvaluation,migration_size,tune,5,15,9.999869991566609
SchaffersEvaluation,migration_size,tune,5,16,9.99994642637882
SchaffersEvaluation,migration_size,tune,5,17,9.971340174536413
SchaffersEvaluation,migration_size,tune,5,18,9.997373255793827
SchaffersEvaluation,migration_size,tune,5,19,9.99994865702156
SchaffersEvaluation,migration_size,tune,5,20,9.999515143347354
SchaffersEvaluation,migration_size,tune,5,21,9.999884666035722
SchaffersEvaluation,migration_size,tune,5,22,9.999980047847282
SchaffersEvaluation,migration_size,tune,5,23,9.849987368086397
SchaffersEvaluation,migration_size,tune,5,24,10.0
SchaffersEvaluation,migration_size,tune,5,25,9.999999216449588
SchaffersEvaluation,migration_size,tune,5,26,9.99955326113272
SchaffersEvaluation,migration_size,tune,5,27,9.99997296857574
SchaffersEvaluation,migration_size,tune,5,28,9.999952951363408
SchaffersEvaluation,migration_size,tune,5,29,9.958116004463838
SchaffersEvaluation,migration_size,tune,5,30,9.999959371142888
SchaffersEvaluation,migration_size,tune,5,31,9.999960088954609
SchaffersEvaluation,migration_size,tune,5,32,9.996738459013114
SchaffersEvaluation,migration_size,tune,5,33,9.999992808409136
SchaffersEvaluation,migration_size,tune,5,34,9.999643169567015
SchaffersEvaluation,migration_size,tune,5,35,9.9805879057839
SchaffersEvaluation,migration_size,tune,5,36,9.999920563104823
