Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3240,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3250,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3250,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3250,3,7.942043589425519
KatsuuraEvaluation,cross_interval,tune,3250,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3250,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3250,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3250,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3250,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3250,9,8.318544880643012
KatsuuraEvaluation,cross_interval,tune,3250,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3260,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3260,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3260,3,7.942043589425519
KatsuuraEvaluation,cross_interval,tune,3260,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3260,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3260,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3260,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3260,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3260,9,8.331249452589866
KatsuuraEvaluation,cross_interval,tune,3260,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3270,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3270,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3270,3,7.942043589425519
KatsuuraEvaluation,cross_interval,tune,3270,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3270,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3270,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3270,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3270,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3270,9,8.325096775087564
KatsuuraEvaluation,cross_interval,tune,3270,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3280,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3280,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3280,3,7.942043589425519
KatsuuraEvaluation,cross_interval,tune,3280,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3280,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3280,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3280,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3280,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3280,9,8.325895566502389
KatsuuraEvaluation,cross_interval,tune,3280,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3290,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3290,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3290,3,7.942043589425519
KatsuuraEvaluation,cross_interval,tune,3290,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3290,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3290,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3290,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3290,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3290,9,8.326349104389461
KatsuuraEvaluation,cross_interval,tune,3290,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3300,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3300,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3300,3,9.133064585941673
KatsuuraEvaluation,cross_interval,tune,3300,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3300,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3300,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3300,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3300,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3300,9,8.705578251776243
KatsuuraEvaluation,cross_interval,tune,3300,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3310,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3310,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3310,3,7.942043589425519
KatsuuraEvaluation,cross_interval,tune,3310,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3310,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3310,6,9.249293312308767
KatsuuraEvaluation,cross_interval,tune,3310,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3310,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3310,9,8.503794134607096
KatsuuraEvaluation,cross_interval,tune,3310,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3320,1,9.100874526119451
KatsuuraEvaluation,cross_interval,tune,3320,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3320,3,8.693789597988888
KatsuuraEvaluation,cross_interval,tune,3320,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3320,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3320,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3320,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3320,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3320,9,8.842110280349612
KatsuuraEvaluation,cross_interval,tune,3320,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3330,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3330,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3330,3,8.354266506364308
KatsuuraEvaluation,cross_interval,tune,3330,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3330,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3330,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3330,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3330,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3330,9,8.347693239418131
KatsuuraEvaluation,cross_interval,tune,3330,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3340,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3340,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3340,3,7.942043589425519
KatsuuraEvaluation,cross_interval,tune,3340,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3340,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3340,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3340,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3340,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3340,9,8.728249544785852
KatsuuraEvaluation,cross_interval,tune,3340,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3350,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3350,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3350,3,7.942043589425519
KatsuuraEvaluation,cross_interval,tune,3350,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3350,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3350,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3350,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3350,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3350,9,8.846854429747593
KatsuuraEvaluation,cross_interval,tune,3350,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3360,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3360,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3360,3,7.942043589425519
KatsuuraEvaluation,cross_interval,tune,3360,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3360,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3360,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3360,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3360,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3360,9,8.880352495690856
KatsuuraEvaluation,cross_interval,tune,3360,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3370,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3370,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3370,3,7.942043589425519
KatsuuraEvaluation,cross_interval,tune,3370,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3370,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3370,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3370,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3370,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3370,9,8.886155043212145
KatsuuraEvaluation,cross_interval,tune,3370,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3380,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3380,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3380,3,7.942043589425519
KatsuuraEvaluation,cross_interval,tune,3380,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3380,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3380,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3380,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3380,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3380,9,8.631464114661531
KatsuuraEvaluation,cross_interval,tune,3380,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3390,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3390,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3390,3,8.266381798775742
KatsuuraEvaluation,cross_interval,tune,3390,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3390,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3390,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3390,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3390,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3390,9,8.464784659881
KatsuuraEvaluation,cross_interval,tune,3390,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3400,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3400,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3400,3,7.942043589425519
KatsuuraEvaluation,cross_interval,tune,3400,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3400,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3400,6,7.986225088853197
KatsuuraEvaluation,cross_interval,tune,3400,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3400,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3400,9,8.362560315589702
KatsuuraEvaluation,cross_interval,tune,3400,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3410,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3410,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3410,3,7.942043589425519
KatsuuraEvaluation,cross_interval,tune,3410,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3410,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3410,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3410,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3410,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3410,9,8.35302129820705
KatsuuraEvaluation,cross_interval,tune,3410,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3420,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3420,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3420,3,7.942043589425519
KatsuuraEvaluation,cross_interval,tune,3420,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3420,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3420,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3420,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3420,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3420,9,8.355820611303306
KatsuuraEvaluation,cross_interval,tune,3420,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3430,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3430,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3430,3,7.942043589425519
KatsuuraEvaluation,cross_interval,tune,3430,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3430,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3430,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3430,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3430,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3430,9,8.344700346566695
KatsuuraEvaluation,cross_interval,tune,3430,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3440,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3440,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3440,3,7.942043589425519
KatsuuraEvaluation,cross_interval,tune,3440,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3440,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3440,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3440,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3440,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3440,9,8.34285733048334
KatsuuraEvaluation,cross_interval,tune,3440,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3450,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3450,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3450,3,7.942043589425519
KatsuuraEvaluation,cross_interval,tune,3450,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3450,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3450,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3450,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3450,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3450,9,8.33357561676007
KatsuuraEvaluation,cross_interval,tune,3450,10,9.08240741931773
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3460,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3460,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3460,3,7.942043589425519
KatsuuraEvaluation,cross_interval,tune,3460,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3460,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3460,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3460,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3460,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3460,9,8.329543791677116
KatsuuraEvaluation,cross_interval,tune,3460,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3470,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3470,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3470,3,8.226746352528671
KatsuuraEvaluation,cross_interval,tune,3470,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3470,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3470,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3470,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3470,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3470,9,8.328678961983073
KatsuuraEvaluation,cross_interval,tune,3470,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3480,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3480,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3480,3,7.942043589425519
KatsuuraEvaluation,cross_interval,tune,3480,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3480,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3480,6,9.230054865086991
KatsuuraEvaluation,cross_interval,tune,3480,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3480,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3480,9,8.327329160135871
KatsuuraEvaluation,cross_interval,tune,3480,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3490,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3490,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3490,3,7.942043589425519
KatsuuraEvaluation,cross_interval,tune,3490,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3490,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3490,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3490,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3490,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3490,9,8.326918370541282
KatsuuraEvaluation,cross_interval,tune,3490,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3500,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3500,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3500,3,8.74986024490882
KatsuuraEvaluation,cross_interval,tune,3500,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3500,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3500,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3500,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3500,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3500,9,8.326685962875654
KatsuuraEvaluation,cross_interval,tune,3500,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3510,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3510,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3510,3,8.375373761592737
KatsuuraEvaluation,cross_interval,tune,3510,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3510,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3510,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3510,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3510,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3510,9,8.326532895975488
KatsuuraEvaluation,cross_interval,tune,3510,10,9.082434364150728
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3520,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3520,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3520,3,7.942043589425519
KatsuuraEvaluation,cross_interval,tune,3520,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3520,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3520,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3520,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3520,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3520,9,8.326512601510778
KatsuuraEvaluation,cross_interval,tune,3520,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3530,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3530,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3530,3,7.942043589425519
KatsuuraEvaluation,cross_interval,tune,3530,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3530,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3530,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3530,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3530,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3530,9,8.326455752232526
KatsuuraEvaluation,cross_interval,tune,3530,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3540,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3540,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3540,3,7.942043589425519
KatsuuraEvaluation,cross_interval,tune,3540,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3540,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3540,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3540,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3540,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3540,9,8.326445978809017
KatsuuraEvaluation,cross_interval,tune,3540,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3550,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3550,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3550,3,7.942043589425519
KatsuuraEvaluation,cross_interval,tune,3550,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3550,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3550,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3550,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3550,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3550,9,8.326441656627066
KatsuuraEvaluation,cross_interval,tune,3550,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3560,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3560,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3560,3,8.008546405848469
KatsuuraEvaluation,cross_interval,tune,3560,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3560,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3560,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3560,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3560,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3560,9,8.326437304767573
KatsuuraEvaluation,cross_interval,tune,3560,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3570,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3570,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3570,3,8.01235983927333
KatsuuraEvaluation,cross_interval,tune,3570,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3570,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3570,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3570,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3570,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3570,9,8.3264364495718
KatsuuraEvaluation,cross_interval,tune,3570,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3580,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3580,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3580,3,7.942043589425519
KatsuuraEvaluation,cross_interval,tune,3580,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3580,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3580,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3580,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3580,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3580,9,8.326436056774943
KatsuuraEvaluation,cross_interval,tune,3580,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3590,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3590,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3590,3,8.28509784683656
KatsuuraEvaluation,cross_interval,tune,3590,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3590,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3590,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3590,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3590,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3590,9,8.326435893192489
KatsuuraEvaluation,cross_interval,tune,3590,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3600,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3600,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3600,3,8.716714046282124
KatsuuraEvaluation,cross_interval,tune,3600,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3600,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3600,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3600,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3600,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3600,9,8.326435768910477
KatsuuraEvaluation,cross_interval,tune,3600,10,9.530752846212893
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3610,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3610,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3610,3,7.942043589425519
KatsuuraEvaluation,cross_interval,tune,3610,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3610,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3610,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3610,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,3610,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,3610,9,8.326435708503631
KatsuuraEvaluation,cross_interval,tune,3610,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,3620,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,3620,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,3620,3,7.942043589425519
KatsuuraEvaluation,cross_interval,tune,3620,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,3620,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,3620,6,7.950009144164687
KatsuuraEvaluation,cross_interval,tune,3620,7,8.913799529129848
