Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,18,9.334438622499265
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,19,8.912635299904728
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,20,8.579711955929707
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,21,9.385600803726147
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,22,9.501352040751932
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,23,8.421532189103244
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,24,9.605118523697433
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,25,8.413456685547118
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,26,8.494668726349161
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,27,8.710250468660238
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,28,8.741181472531382
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,29,8.985163972906543
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,30,8.448299085316943
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,31,9.656114475952847
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,32,8.741021540052856
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,33,9.55097355720104
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,34,8.053534179605482
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,35,8.010982190382292
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,36,8.211226080330702
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,37,8.345681039481583
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,38,9.30612937557244
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,39,9.012007992134407
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,40,8.286774488341983
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,41,8.746296982364456
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,42,7.903917927969186
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,43,9.087345088098195
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,44,9.389081942298343
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,45,8.786575085106668
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,46,8.916464356240226
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,47,8.75895826412694
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,48,9.41147774353955
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,49,8.118006538890514
KatsuuraEvaluation,migraion_island,determinstic_but_divide_by_2,-1,50,9.200686137183265
