Function,Parameter name,Parameter type,Parameter tune value,Seed,score
SchaffersEvaluation,cross_interval,tune,7,2,9.999479510126019
SchaffersEvaluation,cross_interval,tune,7,3,9.999763730300792
SchaffersEvaluation,cross_interval,tune,7,4,9.999224558834536
SchaffersEvaluation,cross_interval,tune,7,5,9.999994790721113
SchaffersEvaluation,cross_interval,tune,7,6,9.999947952743181
SchaffersEvaluation,cross_interval,tune,7,7,10.0
SchaffersEvaluation,cross_interval,tune,7,8,9.999995088088253
SchaffersEvaluation,cross_interval,tune,7,9,9.999994996048859
SchaffersEvaluation,cross_interval,tune,7,10,9.99934238068279
SchaffersEvaluation,cross_interval,tune,7,11,10.0
SchaffersEvaluation,cross_interval,tune,7,12,9.999692710293985
SchaffersEvaluation,cross_interval,tune,7,13,10.0
SchaffersEvaluation,cross_interval,tune,7,14,9.999995058727167
SchaffersEvaluation,cross_interval,tune,7,15,10.0
SchaffersEvaluation,cross_interval,tune,7,16,10.0
SchaffersEvaluation,cross_interval,tune,7,17,9.999554542304432
SchaffersEvaluation,cross_interval,tune,7,18,9.999912840272268
SchaffersEvaluation,cross_interval,tune,7,19,9.999979413948186
SchaffersEvaluation,cross_interval,tune,7,20,9.999978769516355
SchaffersEvaluation,cross_interval,tune,7,21,9.999920118196373
SchaffersEvaluation,cross_interval,tune,7,22,9.999979532687309
SchaffersEvaluation,cross_interval,tune,7,23,9.999617318352664
SchaffersEvaluation,cross_interval,tune,7,24,9.999995169347955
SchaffersEvaluation,cross_interval,tune,7,25,9.999979056003358
SchaffersEvaluation,cross_interval,tune,7,26,9.999994565710304
SchaffersEvaluation,cross_interval,tune,7,27,10.0
SchaffersEvaluation,cross_interval,tune,7,28,9.999996045826247
SchaffersEvaluation,cross_interval,tune,7,29,9.999992046355043
SchaffersEvaluation,cross_interval,tune,7,30,9.999993496774177
SchaffersEvaluation,cross_interval,tune,7,31,10.0
SchaffersEvaluation,cross_interval,tune,7,32,9.999837417454177
SchaffersEvaluation,cross_interval,tune,7,33,10.0
SchaffersEvaluation,cross_interval,tune,7,34,9.999980204029569
SchaffersEvaluation,cross_interval,tune,7,35,10.0
SchaffersEvaluation,cross_interval,tune,7,36,9.99997752073758
SchaffersEvaluation,cross_interval,tune,7,37,9.999954362494881
SchaffersEvaluation,cross_interval,tune,7,38,9.999993128560199
SchaffersEvaluation,cross_interval,tune,7,39,9.999999997880328
SchaffersEvaluation,cross_interval,tune,7,40,9.999993653873494
SchaffersEvaluation,cross_interval,tune,7,41,10.0
SchaffersEvaluation,cross_interval,tune,7,42,10.0
SchaffersEvaluation,cross_interval,tune,7,43,10.0
SchaffersEvaluation,cross_interval,tune,7,44,9.985813586055816
SchaffersEvaluation,cross_interval,tune,7,45,9.999834104470708
SchaffersEvaluation,cross_interval,tune,7,46,9.999766710012986
SchaffersEvaluation,cross_interval,tune,7,47,9.999995125028885
SchaffersEvaluation,cross_interval,tune,7,48,10.0
SchaffersEvaluation,cross_interval,tune,7,49,9.999995152048399
SchaffersEvaluation,cross_interval,tune,7,50,9.999980206314289
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
SchaffersEvaluation,cross_interval,tune,8,1,9.999841908493677
SchaffersEvaluation,cross_interval,tune,8,2,9.999995044888099
SchaffersEvaluation,cross_interval,tune,8,3,10.0
SchaffersEvaluation,cross_interval,tune,8,4,10.0
SchaffersEvaluation,cross_interval,tune,8,5,9.999995085146297
SchaffersEvaluation,cross_interval,tune,8,6,9.999960491353853
SchaffersEvaluation,cross_interval,tune,8,7,9.99997999760981
SchaffersEvaluation,cross_interval,tune,8,8,9.998622799757383
SchaffersEvaluation,cross_interval,tune,8,9,9.99414842235786
SchaffersEvaluation,cross_interval,tune,8,10,10.0
SchaffersEvaluation,cross_interval,tune,8,11,9.981521013426697
SchaffersEvaluation,cross_interval,tune,8,12,9.999993125703666
SchaffersEvaluation,cross_interval,tune,8,13,9.999956467771469
SchaffersEvaluation,cross_interval,tune,8,14,9.999953093958913
SchaffersEvaluation,cross_interval,tune,8,15,9.99999509932973
SchaffersEvaluation,cross_interval,tune,8,16,10.0
SchaffersEvaluation,cross_interval,tune,8,17,9.998973736209882
SchaffersEvaluation,cross_interval,tune,8,18,9.998363231329288
SchaffersEvaluation,cross_interval,tune,8,19,10.0
SchaffersEvaluation,cross_interval,tune,8,20,9.999952384232705
SchaffersEvaluation,cross_interval,tune,8,21,9.999980236376242
SchaffersEvaluation,cross_interval,tune,8,22,9.999995024905331
SchaffersEvaluation,cross_interval,tune,8,23,9.998530546716475
SchaffersEvaluation,cross_interval,tune,8,24,9.999927223187864
SchaffersEvaluation,cross_interval,tune,8,25,9.999994767852892
SchaffersEvaluation,cross_interval,tune,8,26,9.999979762500507
SchaffersEvaluation,cross_interval,tune,8,27,10.0
SchaffersEvaluation,cross_interval,tune,8,28,10.0
SchaffersEvaluation,cross_interval,tune,8,29,9.999994828038739
SchaffersEvaluation,cross_interval,tune,8,30,10.0
SchaffersEvaluation,cross_interval,tune,8,31,9.999629477035409
SchaffersEvaluation,cross_interval,tune,8,32,9.999956897053849
SchaffersEvaluation,cross_interval,tune,8,33,9.999995158501552
SchaffersEvaluation,cross_interval,tune,8,34,9.999959886652029
