Function,Parameter name,Parameter type,Parameter tune value,Seed,score
BentCigar,cross_interval,tune,8,5,9.990331181951827
BentCigar,cross_interval,tune,8,6,9.98848054111405
BentCigar,cross_interval,tune,8,7,9.984654561269664
BentCigar,cross_interval,tune,8,8,9.99089345811681
BentCigar,cross_interval,tune,8,9,9.984503802096128
BentCigar,cross_interval,tune,8,10,9.986592402789915
BentCigar,cross_interval,tune,8,11,9.986842938699933
BentCigar,cross_interval,tune,8,12,9.985488004841937
BentCigar,cross_interval,tune,8,13,9.993079602167885
BentCigar,cross_interval,tune,8,14,9.995177991156822
BentCigar,cross_interval,tune,8,15,9.98625319140782
BentCigar,cross_interval,tune,8,16,9.988511732872832
BentCigar,cross_interval,tune,8,17,9.987594372892504
BentCigar,cross_interval,tune,8,18,9.98807180513124
BentCigar,cross_interval,tune,8,19,9.988936155639829
BentCigar,cross_interval,tune,8,20,9.9857452852549
BentCigar,cross_interval,tune,8,21,9.983718942741536
BentCigar,cross_interval,tune,8,22,9.990423210553491
BentCigar,cross_interval,tune,8,23,9.983697392304094
BentCigar,cross_interval,tune,8,24,9.98792305039355
BentCigar,cross_interval,tune,8,25,9.988821955931574
BentCigar,cross_interval,tune,8,26,9.996307986468045
BentCigar,cross_interval,tune,8,27,9.986028109542206
BentCigar,cross_interval,tune,8,28,9.986465226242982
BentCigar,cross_interval,tune,8,29,9.987339424473657
BentCigar,cross_interval,tune,8,30,9.989518219307863
BentCigar,cross_interval,tune,8,31,9.986305814244131
BentCigar,cross_interval,tune,8,32,9.995517433687414
BentCigar,cross_interval,tune,8,33,9.98592429188847
BentCigar,cross_interval,tune,8,34,9.9943631915715
BentCigar,cross_interval,tune,8,35,9.984816625920121
BentCigar,cross_interval,tune,8,36,9.98922280396448
BentCigar,cross_interval,tune,8,37,9.983648475381017
BentCigar,cross_interval,tune,8,38,9.980948038641287
BentCigar,cross_interval,tune,8,39,9.992452438233881
BentCigar,cross_interval,tune,8,40,9.99392772251401
BentCigar,cross_interval,tune,8,41,9.990436375428326
BentCigar,cross_interval,tune,8,42,9.991226734542929
BentCigar,cross_interval,tune,8,43,9.984007251018172
BentCigar,cross_interval,tune,8,44,9.984972607888265
BentCigar,cross_interval,tune,8,45,9.9877756211717
BentCigar,cross_interval,tune,8,46,9.981581364153955
BentCigar,cross_interval,tune,8,47,9.993755465427105
BentCigar,cross_interval,tune,8,48,9.990074243167998
BentCigar,cross_interval,tune,8,49,9.982536325883855
BentCigar,cross_interval,tune,8,50,9.989898784222712
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
BentCigar,cross_interval,tune,9,1,9.994003228089746
BentCigar,cross_interval,tune,9,2,9.988510028946703
BentCigar,cross_interval,tune,9,3,9.988995168713146
BentCigar,cross_interval,tune,9,4,9.986837128584893
BentCigar,cross_interval,tune,9,5,9.987501342042494
BentCigar,cross_interval,tune,9,6,9.988025212392314
BentCigar,cross_interval,tune,9,7,9.990351368489957
BentCigar,cross_interval,tune,9,8,9.98567202355514
BentCigar,cross_interval,tune,9,9,9.991863256353215
BentCigar,cross_interval,tune,9,10,9.976917308209897
BentCigar,cross_interval,tune,9,11,9.99476784152657
BentCigar,cross_interval,tune,9,12,9.984135889655509
BentCigar,cross_interval,tune,9,13,9.982294329114312
BentCigar,cross_interval,tune,9,14,9.995407293990556
BentCigar,cross_interval,tune,9,15,9.98921951148113
BentCigar,cross_interval,tune,9,16,9.99014542590418
BentCigar,cross_interval,tune,9,17,9.987275880242915
BentCigar,cross_interval,tune,9,18,9.989727634645776
BentCigar,cross_interval,tune,9,19,9.988006427753026
BentCigar,cross_interval,tune,9,20,9.986230795923309
BentCigar,cross_interval,tune,9,21,9.983950898388503
BentCigar,cross_interval,tune,9,22,9.98763702686774
BentCigar,cross_interval,tune,9,23,9.985915710959768
BentCigar,cross_interval,tune,9,24,9.986353783230893
BentCigar,cross_interval,tune,9,25,9.973541982757256
BentCigar,cross_interval,tune,9,26,9.993786542289756
BentCigar,cross_interval,tune,9,27,9.98701034227669
BentCigar,cross_interval,tune,9,28,9.990833062893957
BentCigar,cross_interval,tune,9,29,9.981584288545882
BentCigar,cross_interval,tune,9,30,9.989861561542465
BentCigar,cross_interval,tune,9,31,9.984539982627988
BentCigar,cross_interval,tune,9,32,9.990618041585286
BentCigar,cross_interval,tune,9,33,9.988772369111189
BentCigar,cross_interval,tune,9,34,9.983312190403007
BentCigar,cross_interval,tune,9,35,9.984645689291344
BentCigar,cross_interval,tune,9,36,9.988883441391195
BentCigar,cross_interval,tune,9,37,9.987179897143045
BentCigar,cross_interval,tune,9,38,9.99116944646328
BentCigar,cross_interval,tune,9,39,9.989701489161963
BentCigar,cross_interval,tune,9,40,9.989166568348555
BentCigar,cross_interval,tune,9,41,9.989573990110184
BentCigar,cross_interval,tune,9,42,9.989360326517179
BentCigar,cross_interval,tune,9,43,9.981721533024118
BentCigar,cross_interval,tune,9,44,9.98467695226575
BentCigar,cross_interval,tune,9,45,9.987253378194968
BentCigar,cross_interval,tune,9,46,9.985733296007982
BentCigar,cross_interval,tune,9,47,9.991938645910986
BentCigar,cross_interval,tune,9,48,9.988995848250946
